"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"AKHIR-AKHIR ini, bermacam jenis bencana singgah di Tanah Air. Mulai dari Gempa dan Tsunami (Lombok dan Sulteng), ba… https://t.co/2VcbikZwRc",FALSE,0,NA,2018-10-25 01:24:43,TRUE,NA,"1055268889930563584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BPBDkebumen",0,FALSE,FALSE,NA,NA
"pasca bencana gempa bumi, tsunami dan likuifaksi di wilayah Sulteng dapat dijadikan bekal di medan tugas berikutnya… https://t.co/NM8mNxyzA6",FALSE,0,NA,2018-10-25 00:15:29,TRUE,NA,"1055251466426806272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","henidzar",0,FALSE,FALSE,NA,NA
"pasca bencana gempa bumi, tsunami dan likuifaksi di wilayah Sulteng dapat dijadikan bekal di medan tugas berikutnya… https://t.co/OsNBXC7A4X",FALSE,0,NA,2018-10-25 00:15:23,TRUE,NA,"1055251437930737666",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","bangalul_BAA",0,FALSE,FALSE,NA,NA
"Penanggulangan Bencana Gempa Bumi dan Tsunami di Provinsi Sulawesi Tengah (Sulteng), ikut membantu mengajar murid-m… https://t.co/wzWUAB27D5",FALSE,0,NA,2018-10-25 00:03:57,TRUE,NA,"1055248562466897922",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","bangalul_BAA",0,FALSE,FALSE,NA,NA
"Penanggulangan Bencana Gempa Bumi dan Tsunami di Provinsi Sulawesi Tengah (Sulteng), ikut membantu mengajar murid-m… https://t.co/2f6nKveneo",FALSE,0,NA,2018-10-25 00:03:53,TRUE,NA,"1055248543533850624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","henidzar",0,FALSE,FALSE,NA,NA
"#SelamatPagiJogja ll Kedaulatan Rakyat : Korban gempa dan Tsunami di Sulteng. 101 anak hilang, 7 kembali berkumpul keluarga",FALSE,0,NA,2018-10-24 23:39:20,FALSE,NA,"1055242367064715264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sonorajogja",0,FALSE,FALSE,NA,NA
"Penanggulangan Bencana Gempa Bumi dan Tsunami di Provinsi Sulawesi Tengah (Sulteng), ikut membantu mengajar murid-m… https://t.co/VK2IkCNIlT",FALSE,0,NA,2018-10-24 20:58:55,TRUE,NA,"1055201995210911744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mentari_SIL",0,FALSE,FALSE,NA,NA
"Conversation alliance Turkish and Indonesian State564 Family<U+0001F60A><U+0001F609>
terjadi gempa dan Tsunami di Indonesia, Palu!… https://t.co/iiFe09BJtq",FALSE,0,NA,2018-10-24 19:03:29,TRUE,NA,"1055172945436381186",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","donutblogponsel",0,FALSE,FALSE,NA,NA
"Kaitkan LGBT dengan Gempa-Tsunami di Sulteng, Politisi Malaysia Dikecam
https://t.co/s52oqSKWbu @gayanusantara… https://t.co/KlS7pyODYe",FALSE,0,NA,2018-10-24 17:45:30,TRUE,NA,"1055153321873494016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","benar_berita",1,FALSE,FALSE,NA,NA
"Innalillah, makin mendalami daerah terdampak gempa palu makin sadar ternyata gada yg ga mungkin sama Allah like a L… https://t.co/IH3teBBXRv",FALSE,0,NA,2018-10-24 16:44:52,TRUE,NA,"1055138063150501888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nny_henny",0,FALSE,FALSE,NA,NA
"Do'akan saudara-saudara kita di Palu dan sekitarnya, yang terkena musibah gempa dan ancaman tsunami. Semoga Allah S… https://t.co/bhWRWuSXR5",FALSE,1,NA,2018-10-24 16:09:00,TRUE,NA,"1055129037322899456",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","pksart",0,FALSE,FALSE,NA,NA
"Update aksi @Kemenag_RI dlm penanggulangan dampak gempa-tsunami di Sulteng. Kami terus kordinasi dg @BNPB_Indonesia… https://t.co/9EQbHQCYPj",FALSE,8,NA,2018-10-24 16:04:14,TRUE,NA,"1055127836254625792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ofathurahman",4,FALSE,FALSE,NA,NA
"Pemerintah Akan Rekonstruksi Jembatan Palu IV: Palu, https://t.co/0kP35EQbdC – Menteri Pekerjaan Umum dan Perumahan… https://t.co/RBZH4bcmjG",FALSE,0,NA,2018-10-24 15:29:04,TRUE,NA,"1055118986075983872",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",1,FALSE,FALSE,NA,NA
"Sulteng Butuh 1.460 Sekolah Darurat, Stok Tenda Kemendikbud Hanya 46: https://t.co/0kP35EQbdC – Menteri Pendidikan… https://t.co/bhC9eCQUHS",FALSE,0,NA,2018-10-24 14:54:32,TRUE,NA,"1055110297990520832",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",0,FALSE,FALSE,NA,NA
"Wali kota yang akrab disapa Risma ini mengatakan, tim ahli gedung yang dikirim ke Sulteng bukan untuk membangun ged… https://t.co/la5wq7CdhU",FALSE,3,NA,2018-10-24 14:20:11,TRUE,NA,"1055101653697740801",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","kompascom",0,FALSE,FALSE,NA,NA
"pasca bencana gempa bumi, tsunami dan likuifaksi di wilayah Sulteng dapat dijadikan bekal di medan tugas berikutnya… https://t.co/PUERCJpr8p",FALSE,0,"tamimiyuana",2018-10-24 14:11:15,TRUE,"1055099350261493766","1055099405143957504","303583512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamimiyuana",0,FALSE,FALSE,NA,NA
"kepada masyarakat pasca bencana gempa bumi dan tsunami di Sulteng saat ini sudah membaik.Selanjutnya Satuan ini aka… https://t.co/XgU1VofZo2",FALSE,0,"tamimiyuana",2018-10-24 14:09:27,TRUE,"1055098929769893889","1055098953127972864","303583512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamimiyuana",0,FALSE,FALSE,NA,NA
"Penanggulangan Bencana Gempa Bumi dan Tsunami di Provinsi Sulawesi Tengah (Sulteng), ikut membantu mengajar murid-m… https://t.co/XeRCOZUHAg",FALSE,0,"tamimiyuana",2018-10-24 14:01:09,TRUE,"1055096845087604737","1055096863819366400","303583512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamimiyuana",0,FALSE,FALSE,NA,NA
"pasca bencana gempa bumi, tsunami &amp; likuifaksi di wilayah Sulteng dpt dijadikan bekal di medan tugas berikutnya.… https://t.co/dQKjD5Ixas",FALSE,0,"rioprayoga",2018-10-24 13:58:52,TRUE,"1055096284149764096","1055096287618449409","63905467","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rioprayoga",0,FALSE,FALSE,NA,NA
"pasca bencana gempa bumi, tsunami dan likuifaksi di wilayah Sulteng dapat dijadikan bekal di medan tugas berikutnya… https://t.co/POxOYekc3P",FALSE,0,NA,2018-10-24 13:49:49,TRUE,NA,"1055094012443410433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mentari_SIL",0,FALSE,FALSE,NA,NA
"Bencana gempa dan tsunami di Kabupaten Donggala, Kabupaten Sigi, Provinsi Sulawesi Tengah, masih meninggalkan traum… https://t.co/8i36O8UJNo",FALSE,25,NA,2018-10-24 13:22:36,TRUE,NA,"1055087160972333057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CendanaCenter",18,FALSE,FALSE,NA,NA
"ASDEKSI Santuni Staf DPRD Donggala Korban Bencana: Donggala, https://t.co/0kP35EQbdC – Asosiasi Sekretariat Dewan S… https://t.co/3Q1zHaWPMC",FALSE,0,NA,2018-10-24 13:12:32,TRUE,NA,"1055084629487538183",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",0,FALSE,FALSE,NA,NA
"Bantu saudara kita korban gempa dan tsunami #Donggala #Palu #Sigi Sulawesi Tengah   
#PrayForPalu  #PrayForDonggala… https://t.co/pVPgYAr6xK",FALSE,0,NA,2018-10-24 12:40:08,TRUE,NA,"1055076474179465216",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","bola_media",2,FALSE,FALSE,NA,NA
"Allohu Akbar!!!
Laa illahailalloh!!!
Muhammadarrosululloh!!!
Saat gempa,tsunami, liquefaction...warga sulteng musli… https://t.co/65A9lVRA12",FALSE,1,NA,2018-10-24 12:28:54,TRUE,NA,"1055073645729480705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","etekewer2",1,FALSE,FALSE,NA,NA
"Inilah gaya baru Selebgram Awkarin yang menjadi relawan bencana gempa dan tsunami di Sulteng.

Simak selengkapnya d… https://t.co/5rd5Hl27Az",FALSE,10,NA,2018-10-24 12:20:50,TRUE,NA,"1055071616881778688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CNNIDdaily",6,FALSE,FALSE,NA,NA
"Tak Kembali Pasca Gempa Tsunami, Menkumham Surati Kapolri Minta Terbitkan DPO Napi Sulteng yang Kabur… https://t.co/TKZsDrSWEi",FALSE,0,NA,2018-10-24 11:42:52,TRUE,NA,"1055062062085234690",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Bapanasnews",0,FALSE,FALSE,NA,NA
"Tak Kembali Pasca Gempa Tsunami, Menkumham Surati Kapolri Minta Terbitkan DPO Napi Sulteng yang Kabur… https://t.co/HQDOEDuORC",FALSE,0,NA,2018-10-24 11:42:50,TRUE,NA,"1055062055848357893",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","StatusAcehNet1",0,FALSE,FALSE,NA,NA
"Tak Kembali Pasca Gempa Tsunami, Menkumham Surati Kapolri Minta Terbitkan DPO Napi Sulteng yang Kabur… https://t.co/suK1ggmYRu",FALSE,0,NA,2018-10-24 11:42:35,TRUE,NA,"1055061989297283072",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","statusaceh",0,FALSE,FALSE,NA,NA
"Bantu saudara kita korban gempa dan tsunami #Donggala #Palu #Sigi Sulawesi Tengah #PrayForPalu #PrayForDonggala… https://t.co/GTTuGCmoRe",FALSE,0,NA,2018-10-24 11:37:06,FALSE,NA,"1055060612269539328",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","BandungINFO_KU",1,FALSE,FALSE,NA,NA
"Bantu saudara kita korban gempa dan tsunami #Donggala #Palu #Sigi Sulawesi Tengah #PrayForPalu #PrayForDonggala… https://t.co/VYInZayLd2",FALSE,0,NA,2018-10-24 11:24:59,FALSE,NA,"1055057563824189440",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","jawabarat_info",2,FALSE,FALSE,NA,NA
"Bencana Sulteng, Buat Lembaga Pembiayaan Tunda Tarik Tagihan Kredit - Gempa bumi dan tsunami yang melumpuhkan kota… https://t.co/de3RZgi7Db",FALSE,0,NA,2018-10-24 11:23:37,TRUE,NA,"1055057217815265280",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","capumoni_",0,FALSE,FALSE,NA,NA
"Muslim KP PTPN V Gandeng IZI, Sumbang Korban Gempa di Lombok dan Tsunami di Sulteng https://t.co/Yt2L2VXgIT https://t.co/5N1P3sWRog",FALSE,0,NA,2018-10-24 10:56:21,FALSE,NA,"1055050357980704768",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","amirariau",0,FALSE,FALSE,NA,NA
"""Relawan PKS terus berdatangan membantu korban gempa dan tsunami di Sulteng""
- Kawilda Sulawesi DPP PKS, Aus Hidaya… https://t.co/bsoyqfcXXp",FALSE,2,NA,2018-10-24 10:38:59,TRUE,NA,"1055045986291134465",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","pksart",0,FALSE,FALSE,NA,NA
"Suara Lidik Today : KOMBO Gelar Konser Amal Korban Gempa dan Tsunami Sulteng: Boltim… https://t.co/GSGkk7Q6xp",FALSE,0,NA,2018-10-24 10:01:52,FALSE,NA,"1055036646004015104",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","suaralidik",0,FALSE,FALSE,NA,NA
"Posko Rumah Peduli dan Alumni SMK Bhakti Utama Serahkan Bantuan Korban Gempa dan Tsunami Sulteng https://t.co/AyciomAh52",FALSE,0,NA,2018-10-24 09:41:21,FALSE,NA,"1055031482945683456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aank_Jersey",0,FALSE,FALSE,NA,NA
"https://t.co/txN00M8tG2",FALSE,0,NA,2018-10-24 09:41:19,FALSE,NA,"1055031473563148288",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","redsuarapedia",0,FALSE,FALSE,NA,NA
"KASAU Marsekal TNI Yuyu Sutisna S.E., M.M., meninjau langsung penyaluran bantuan utk korban bencana Gempa &amp; Tsunami… https://t.co/btjWb3ZRfI",FALSE,5,NA,2018-10-24 09:36:07,TRUE,NA,"1055030163958784002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SonoraFM92",3,FALSE,FALSE,NA,NA
"WARGA TERDAMPAK SULTENG MASIH MENERIMA PELAYANAN KESEHATAN

Rumah Sehat BAZNAS Indonesia masih memberikan pelayanan… https://t.co/RhK7XsT8EG",FALSE,1,NA,2018-10-24 09:23:15,TRUE,NA,"1055026925171826688",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","baznasindonesia",1,FALSE,FALSE,NA,NA
"Duka Sulteng adalah duka kita.

Foto: Bu Dokter Stephanie saat mengunjungi para pengungsi korban gempa bumi dan tsu… https://t.co/mDU42qFaEw",FALSE,14,NA,2018-10-24 09:22:52,TRUE,NA,"1055026829466038273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sobat_bu_dokter",1,FALSE,FALSE,NA,NA
"MNC Peduli, Lotte Mart dan Lotte Grosir Kirimkan Bantuan untuk Korban Gempa-Tsunami Sulteng. https://t.co/F5zieGG5HD",FALSE,1,NA,2018-10-24 09:14:11,FALSE,NA,"1055024643684225024",NA,"<a href=""http://www.okezone.com"" rel=""nofollow"">OkezoneMobile</a>","okezonenews",0,FALSE,FALSE,NA,NA
"Update terbaru (Diduga Akibat Aktifitas  Sesar Palu Koro, Sulteng Gempa Lagi) silahkan lihat di Informasi Tanpa Bat… https://t.co/hQKOVIxiXH",FALSE,0,NA,2018-10-24 08:17:25,TRUE,NA,"1055010359113908224",NA,"<a href=""http://www.menit7.com/"" rel=""nofollow"">Menit 7</a>","menit7web",0,FALSE,FALSE,NA,NA
"XL Axiata telah menyelesaikan pemulihan jaringan pasca gempa 7,4 Skala Richter yang melanda Sulawesi Tengah. Saat i… https://t.co/goFTw2T7fP",FALSE,5,NA,2018-10-24 08:02:36,TRUE,NA,"1055006631388438528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XLAxiata_Tbk",0,FALSE,FALSE,NA,NA
"Ketua MUI Sulteng: Gempa dan Tsunami di Palu Sebagai Peringatan! 
https://t.co/EDMpzGJhIv",FALSE,1,NA,2018-10-24 07:06:16,FALSE,NA,"1054992452954832898",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IslamiNewsCom",1,FALSE,FALSE,NA,NA
"Viral di Media Sosial, Pengungsi Gempa Sulteng di Palu Utara Ketakutan Suara Hantu Pokpok https://t.co/tYji3oieOL",FALSE,0,NA,2018-10-24 07:00:35,FALSE,NA,"1054991022810427393",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ulfinduttz",0,FALSE,FALSE,NA,NA
"Ketua MUI Sulteng: Gempa dan Tsunami di Palu Sebagai Peringatan! https://t.co/QKN1bGc2BW",FALSE,0,NA,2018-10-24 06:44:25,FALSE,NA,"1054986956994736128",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Gir4s",0,FALSE,FALSE,NA,NA
"Unicef Percepat Rehabilitasi Anak Korban Bencana Sulteng: Jakarta, https://t.co/0kP35EyAm4 – Kementerian Sosial men… https://t.co/0HpcYVLu3Q",FALSE,0,NA,2018-10-24 06:30:03,TRUE,NA,"1054983339059372033",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",0,FALSE,FALSE,NA,NA
"Ketua MUI Sulteng: Gempa dan Tsunami di Palu Sebagai Peringatan! https://t.co/vyjgOhX6Dy",FALSE,0,NA,2018-10-24 06:27:30,FALSE,NA,"1054982698270408705",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","beritaislamku",0,FALSE,FALSE,NA,NA
"Ketua MUI Sulteng: Gempa dan Tsunami di Palu Sebagai Peringatan! https://t.co/2ZqmBGiCJ0",FALSE,20,NA,2018-10-24 06:22:35,FALSE,NA,"1054981462108356608",NA,"<a href=""http://panjimas.com"" rel=""nofollow"">Panjimas</a>","panjimascom",17,FALSE,FALSE,NA,NA
"Dalam acara penyerahan hibah @UNICEF untuk anak-anak korban gempa dan tsunami Sulteng kemarin, #MensosAgus mengatak… https://t.co/2G2IXgT2n5",FALSE,1,"KemensosRI",2018-10-24 06:15:27,TRUE,"1054979663309737984","1054979666287706112","2889531644","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KemensosRI",2,FALSE,FALSE,NA,NA
"Salah satunya @KemensosRI menggandeng @UNICEF untuk mempercepat proses rehabilitasi anak-anak korban bencana gempa… https://t.co/k9z2PQtFWC",FALSE,2,"KemensosRI",2018-10-24 06:15:26,TRUE,"1054979661510443008","1054979663309737984","2889531644","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KemensosRI",1,FALSE,FALSE,NA,NA
"BENCANA GEMPA TSUNAMI PALU, ENAM ANGGOTA POLISI DI SULTENG BELUM DITEMUKAN
https://t.co/lhmnGeUFHN",FALSE,0,NA,2018-10-24 05:59:58,FALSE,NA,"1054975767619219456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sosmed_NTMC",0,FALSE,FALSE,NA,NA
"Karyawan PT. Tata Mulia Nusantara Indah salurkan donasi melalui Elshinta Peduli Kemanusiaan untuk korban gempa dan… https://t.co/BLNVDfHxQN",FALSE,5,NA,2018-10-24 05:51:19,TRUE,NA,"1054973593392701440",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RadioElshinta",1,FALSE,FALSE,NA,NA
"Terima kasih kepada BOGEM FAMILY  pemuda gembyang Desa Muncang Bodeh yang menyalurkan bantuannya melalui PMI Kabupa… https://t.co/FspJ2vrQzc",FALSE,2,NA,2018-10-24 05:29:51,TRUE,NA,"1054968190479069189",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PMIKabPemalang",0,FALSE,FALSE,NA,NA
"NU ikut merasakan apa yg dirasakan oleh warga terdampak gempa &amp; tsunami yg menimpa Palu, Sigi, Donggala. Dalam masa… https://t.co/XphyPLg50V",FALSE,24,NA,2018-10-24 05:11:42,TRUE,NA,"1054963622160596997",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nucare_lazisnu",4,FALSE,FALSE,NA,NA
"#prayforpalu_SULTENG
Penanganan darurat pascagempa, tsunami dan likuifaksi di Sulawesi Tengah terus dilakukan. Masa… https://t.co/XUGXX62rCI",FALSE,0,NA,2018-10-24 04:57:23,TRUE,NA,"1054960018053910529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ansarrentah78",0,FALSE,FALSE,NA,NA
"Kondisi Masjid Apung di dekat Pantai Kampung Lere, Palu, Sulteng  masih belum bisa digunakan pasca bencana gempa &amp;… https://t.co/GJywXEO2nv",FALSE,8,NA,2018-10-24 04:51:10,TRUE,NA,"1054958454429962248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadioElshinta",7,FALSE,FALSE,NA,NA
"2.144 Gardu Distribusi Pulih, Gubernur Sulteng Apresiasi Kinerja PLN: Palu, https://t.co/0kP35EyAm4 – Gubernur Sula… https://t.co/d4Q2H0ikZW",FALSE,0,NA,2018-10-24 04:49:05,TRUE,NA,"1054957929487572992",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",1,FALSE,FALSE,NA,NA
"Bantu saudara kita korban gempa dan tsunami #Donggala #Palu #Sigi Sulawesi Tengah 

 #PrayForPalu  #PrayForDonggala… https://t.co/LK5VOHZkjp",FALSE,0,NA,2018-10-24 04:45:09,TRUE,NA,"1054956941485719552",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","cari2info",1,FALSE,FALSE,NA,NA
"Petugas @KemenPU mengambil gambar topografi untuk mengetahui kontur tanah yang terdampak gempa dan likuifaksi di Pe… https://t.co/76gT6B3kIL",FALSE,21,NA,2018-10-24 04:20:56,TRUE,NA,"1054950845723361280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadioElshinta",8,FALSE,FALSE,NA,NA
"Relawan KNRP Peduli, Kembali Kirim Bantuan untuk Korban Bencana di Sulteng:   Sigi – Relawan Komite Nasional untuk… https://t.co/8sjOa9e4HD",FALSE,0,NA,2018-10-24 04:08:04,TRUE,NA,"1054947609788456962",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","fsldkkalsel",0,FALSE,FALSE,NA,NA
"Bantu saudara kita korban gempa dan tsunami #Donggala #Palu #Sigi Sulawesi Tengah  #PrayForPalu #PrayForDonggala… https://t.co/EAb9p6nddz",FALSE,1,NA,2018-10-24 03:57:35,FALSE,NA,"1054944969750953984",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","cari2info",0,FALSE,FALSE,NA,NA
"Bantu saudara kita korban gempa dan tsunami #Donggala #Palu #Sigi Sulawesi Tengah #PrayForPalu #PrayForDonggala… https://t.co/vvfHMucn4t",FALSE,0,NA,2018-10-24 03:50:32,FALSE,NA,"1054943196524961792",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","KopoBDG",3,FALSE,FALSE,NA,NA
"Kondisi Desa Sibalaya Selatan Kab. Sigi, Sulteng pasca terjadi gempa dan tsunami dan salah satu lokasi bencana Liku… https://t.co/YWslVzIkYz",FALSE,4,NA,2018-10-24 03:50:17,TRUE,NA,"1054943133451145217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadioElshinta",3,FALSE,FALSE,NA,NA
"Nampak Haru Wajah Awkarin Saat Berbagi Bersama Korban Gempa dan Tsunami Sulteng https://t.co/YZCefSckgS https://t.co/Pc6ErFPvOD",FALSE,1,NA,2018-10-24 03:45:07,FALSE,NA,"1054941834445762560",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","jendelasulteng",0,FALSE,FALSE,NA,NA
"#infoBMKG #Gempa Mag: 3.3, 24-Okt-18 08:42:53 WIB, Lokasi : 0.80 LS - 119.86 BT (11 km Utara Palu-SULTENG), Kedlmn… https://t.co/yOxsK3eBq9",FALSE,5,NA,2018-10-24 03:29:19,TRUE,NA,"1054937857591136256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SetyoajieP",3,FALSE,FALSE,NA,NA
"Viral, Pengungsi Gempa dan Tsunami Sulteng di Mamboro Ketakutan Suara Hantu Pokpok https://t.co/6VMxkgomXn",FALSE,0,NA,2018-10-24 03:16:15,FALSE,NA,"1054934569349111808",NA,"<a href=""http://www.indonesianewsagency.com/"" rel=""nofollow"">IDNewsagencyapp</a>","newsagency_id",0,FALSE,FALSE,NA,NA
"KOMBO Gelar Konser Amal Korban Gempa dan Tsunami Sulteng - https://t.co/1iqEc1MP6u https://t.co/vCAsJRUyva",FALSE,0,NA,2018-10-24 03:02:12,FALSE,NA,"1054931031315214336",NA,"<a href=""https://suaralidik.com"" rel=""nofollow"">boelekoemba</a>","darwisminanga",0,FALSE,FALSE,NA,NA
"KOMBO Gelar Konser Amal Korban Gempa dan Tsunami Sulteng - https://t.co/vE2D1W15EK
https://t.co/TVj4qQQNeU https://t.co/8IfNaFLB7a",FALSE,0,NA,2018-10-24 03:01:21,FALSE,NA,"1054930816822763521",NA,"<a href=""https://suaralidik.com"" rel=""nofollow"">Pewartamakassar1</a>","Pewartamakassar",0,FALSE,FALSE,NA,NA
"Saya menambahkan video ke playlist @YouTube https://t.co/oAH3aXgsDu Akibat gempa dan tsunami di Kabupaten Sigi, SULTENG, muncul kebun",FALSE,0,NA,2018-10-24 03:01:15,FALSE,NA,"1054930792495882241",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","alhijrahtv",0,FALSE,FALSE,NA,NA
"Organisasi kemanusiaan Aksi Cepat Tanggap (ACT) terus melakukan pengiriman bantuan untuk korban tsunami, gempa, dan… https://t.co/iKLnr6rh8g",FALSE,0,NA,2018-10-24 03:00:34,TRUE,NA,"1054930619799494656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rakyatkudotcom",0,FALSE,FALSE,NA,NA
"KOMBO Gelar Konser Amal Korban Gempa dan Tsunami Sulteng
https://t.co/4JmgxqBQWs
#beritabulukumba
#klikbulukumba https://t.co/otj0fGfU9Q",FALSE,0,NA,2018-10-24 02:57:39,FALSE,NA,"1054929889273405440",NA,"<a href=""https://suaralidik.com"" rel=""nofollow"">KlikBulukumba</a>","halik_syamsir",0,FALSE,FALSE,NA,NA
"KOMBO Gelar Konser Amal Korban Gempa dan Tsunami Sulteng - https://t.co/TEVYJ2zgwp https://t.co/1VUIxqqc1H",FALSE,0,NA,2018-10-24 02:57:36,FALSE,NA,"1054929873469235200",NA,"<a href=""http://www.suaralidik.com"" rel=""nofollow"">lhena app</a>","Ina_Marlina565",0,FALSE,FALSE,NA,NA
"KOMBO Gelar Konser Amal Korban Gempa dan Tsunami Sulteng - https://t.co/jpdKt6BkvZ https://t.co/nnyYITFPN4",FALSE,0,NA,2018-10-24 02:57:33,FALSE,NA,"1054929862006267905",NA,"<a href=""http://suaralidik.com"" rel=""nofollow"">Suara Lidik News</a>","suaralidik",0,FALSE,FALSE,NA,NA
"KOMBO Gelar Konser Amal Korban Gempa dan Tsunami Sulteng - https://t.co/vqgEjHpc3t https://t.co/thn5TXGy2g",FALSE,0,NA,2018-10-24 02:57:27,FALSE,NA,"1054929839054942209",NA,"<a href=""http://suaralidik.com/"" rel=""nofollow"">lidik bulukumba</a>","forumbulukumba",0,FALSE,FALSE,NA,NA
